date,pred,actual
2017-06-06,0.07265347843408088,0.13404901745912828
2017-06-07,0.1051492316597542,0.021448137699823795
2017-06-08,0.06710353541156827,0.016085935714433557
2017-06-09,0.052911791896504155,0.016085935714433557
2017-06-10,0.05677824670067312,0.016085935714433557
2017-06-11,0.0585396293267447,0.0831109136132141
2017-06-12,0.07524827302648865,0.09115274205947903
2017-06-13,0.0921056067183216,0.03753420746260507
2017-06-14,0.06968112098295798,0.09383424519721573
2017-06-15,0.08183936089819102,0.15013535531860142
2017-06-16,0.10551089641290193,0.15013535531860142
2017-06-17,0.11368974789786009,0.15013535531860142
2017-06-18,0.10435990322519419,0.12868681547373806
2017-06-19,0.10108827637803774,0.09383397710052196
2017-06-20,0.0873270591348054,0.14209165019547637
2017-06-21,0.09884708297055797,0.171582554679996
2017-06-22,0.11491448530823067,0.03753420746260507
2017-06-23,0.07286551637704203,0.03753420746260507
2017-06-24,0.06159611055516113,0.03753420746260507
2017-06-25,0.06373463948430261,0.026810071588520265
2017-06-26,0.06280783131087007,0.005361799840348749
2017-06-27,0.055101256916686964,0.008043302978085462
2017-06-28,0.05747819558217874,0.05630070797634612
2017-06-29,0.06944574778829724,0.06702484385043282
2017-06-30,0.08167272614774818,0.06702484385043282
2017-07-01,0.07738625107553065,0.06702484385043282
2017-07-02,0.07744027244579682,0.08579161246086572
2017-07-03,0.0822958652220131,0.08579161246086572
2017-07-04,0.0843073748533318,0.20911582380417185
2017-07-05,0.12301481724183609,0.04289614135130155
2017-07-06,0.08214872000261116,0.1260055804326951
2017-07-07,0.0858171780765112,0.1260055804326951
2017-07-08,0.10118926608317541,0.1260055804326951
2017-07-09,0.09745636456860365,0.05362027722538635
2017-07-10,0.07490929822716894,0.0991961790859103
2017-07-11,0.0825692613922866,-0.16622008459791177
2017-07-12,0.006958563189799746,-0.06702350336695809
2017-07-13,0.010004538212749853,0.3351204658984358
2017-07-14,0.1590380322413058,0.3351204658984358
2017-07-15,0.19447554591210145,0.3351204658984358
2017-07-16,0.17619809622443788,-0.018766098368697443
2017-07-17,0.0623444854882656,0.09115247396278527
2017-07-18,0.060449252000815655,0.05361920483860941
2017-07-19,0.07614046753854686,0.13404901745912828
2017-07-20,0.09602838093332795,0.0884720432118255
2017-07-21,0.08942966414426654,0.0884720432118255
2017-07-22,0.08253122114932242,0.0884720432118255
2017-07-23,0.0826545485979131,0.13404794507234946
2017-07-24,0.10011429822252955,0.016085935714433557
2017-07-25,0.0669044829723737,0.07238597344904421
2017-07-26,0.07132464808460198,0.10455784487791302
2017-07-27,0.08941867710522572,0.3270783693554762
2017-07-28,0.1627539834518969,0.3270783693554762
2017-07-29,0.18466947687428129,0.3270783693554762
2017-07-30,0.1711929605540562,-0.0965144078514796
2017-07-31,0.037714343929981825,-0.06166183757495727
2017-08-01,0.007321602045382639,0.08579107626747726
2017-08-02,0.07383447695978967,0.04289614135130155
2017-08-03,0.07845291373849675,0.13404848126573887
2017-08-04,0.0985105434759527,0.13404848126573887
2017-08-05,0.10620092062832716,0.13404848126573887
2017-08-06,0.10182429694547224,0.07238624154573893
2017-08-07,0.08413393420779094,1.3404834794950027e-07
2017-08-08,0.052384980924858465,0.061662373768347885
2017-08-09,0.06943590275214373,0.010724538019127455
2017-08-10,0.06223517951533046,0.12868708357043085
2017-08-11,0.08978842183202498,0.12868708357043085
2017-08-12,0.10744972725276687,0.12868708357043085
2017-08-13,0.10082112243400038,0.10723907991895501
2017-08-14,0.09299518383065196,0.06970527460139164
2017-08-15,0.08136923798332446,0.07506747658678092
2017-08-16,0.07615736125901806,-0.03485216813147968
2017-08-17,0.046597326993920794,0.08311064551651844
2017-08-18,0.07482997526225871,0.08311064551651844
2017-08-19,0.08795621577231409,0.08311064551651844
2017-08-20,0.08650377218183393,0.050938774087650594
2017-08-21,0.0727159132269952,0.12868654737704335
2017-08-22,0.09279241433484557,0.0482575390466086
2017-08-23,0.07978125941037631,0.05630017178295765
2017-08-24,0.06883319367402593,0.024129104644172027
2017-08-25,0.06614411536760784,0.024129104644172027
2017-08-26,0.05953464166884759,0.024129104644172027
2017-08-27,0.06233881034475408,0.07774871162782292
2017-08-28,0.07989021608031552,0.11528198075199782
2017-08-29,0.0966128305132953,0.06702430765704341
2017-08-30,0.08204060748957012,0.13404848126573793
2017-08-31,0.0975497712196095,0.05361974103199883
2017-09-01,0.07915702822258391,0.05361974103199883
2017-09-02,0.0687551246160925,0.05361974103199883
2017-09-03,0.07203201824705588,0.05361974103199883
2017-09-04,0.07207848327969361,-0.01608539952104486
2017-09-05,0.051019147177712526,0.12064391464069335
2017-09-06,0.08640042765796595,0.2573732288024325
2017-09-07,0.1454036668113893,0.21715899273390937
2017-09-08,0.14178759420592812,0.21715899273390937
2017-09-09,0.13040319762573394,0.21715899273390937
2017-09-10,0.12884002116913823,0.1447731533332131
2017-09-11,0.10974059151251397,0.20375362181878162
2017-09-12,0.11879904647813343,-0.026808463008351782
2017-09-13,0.05559300334969869,0.0991961790859122
2017-09-14,0.07168827802251926,0.029490502339478135
2017-09-15,0.07169487053127238,0.029490502339478135
2017-09-16,0.05929032494683166,0.029490502339478135
2017-09-17,0.06426779247986851,0.06434334071269421
2017-09-18,0.07509769248756246,0.056299635589569186
2017-09-19,0.07617554278771063,0.13941095134782286
2017-09-20,0.10057478473922651,0.04825807523999802
2017-09-21,0.07948574036814396,0.11528251694538724
2017-09-22,0.08766494598044806,0.11528251694538724
2017-09-23,0.0965984031282896,0.11528251694538724
2017-09-24,0.09825526362646295,0.171582554679996
2017-09-25,0.1091654179946521,0.042895068964522706
2017-09-26,0.07981547118728581,0.14209165019547637
2017-09-27,0.09272060866010952,0.050938774087649644
2017-09-28,0.07923114440900106,0.1447731533332131
2017-09-29,0.09726743457164759,0.1447731533332131
2017-09-30,0.10891069110600352,0.1447731533332131
2017-10-01,0.10660609615046719,0.18766862444277918
2017-10-02,0.11915994770584562,0.12332380919826463
2017-10-03,0.10433082831478395,0.09651467594817359
2017-10-04,0.08636040370736524,0.12064364654399863
2017-10-05,0.09320740846146669,0.1394101470577397
2017-10-06,0.10520494587496194,0.1394101470577397
2017-10-07,0.10499557752874682,0.1394101470577397
2017-10-08,0.10276264188161649,0.10187687793356383
2017-10-09,0.0930829427773586,0.13404901745912828
2017-10-10,0.09920871096519154,0.07506747658678092
2017-10-11,0.08358375237727717,0.08579054007408879
2017-10-12,0.08207667300365414,0.050938774087649644
2017-10-13,0.07511589846920719,0.050938774087649644
2017-10-14,0.07171908909441274,0.050938774087649644
2017-10-15,0.07260988801793727,0.005362872227127599
2017-10-16,0.05715918323728275,0.12868601118365297
2017-10-17,0.09350882899752741,0.07238704583582306
2017-10-18,0.088587624634948,0.0965146759481755
2017-10-19,0.08823349256963584,0.03485270432486837
2017-10-20,0.0699536113822693,0.03485270432486837
2017-10-21,0.06197952437624728,0.03485270432486837
2017-10-22,0.0676350412433688,0.02680980349182651
2017-10-23,0.06592240622849402,0.0965146759481755
2017-10-24,0.08499168987725433,0.018766366465393328
2017-10-25,0.06835348753946663,-0.056300171782958375
2017-10-26,0.03594615527787399,0.050938774087649644
2017-10-27,0.06165457328870044,0.050938774087649644
2017-10-28,0.07723416418006127,0.050938774087649644
2017-10-29,0.0744075171392415,0.12332488158504158
2017-10-30,0.09380640155164682,0.17962491931965224
2017-10-31,0.12289629718659438,0.0911535463495622
2017-11-01,0.0965404351886839,0.026810071588520265
2017-11-02,0.06082081447553967,0.1474538521808647
2017-11-03,0.09770783754332597,0.1474538521808647
2017-11-04,0.11203402218116784,0.1474538521808647
2017-11-05,0.10715703551481245,0.04557657210226131
2017-11-06,0.0752399694668927,0.07506747658678092
2017-11-07,0.0744381770032167,0.0991961790859122
2017-11-08,0.0894418715652756,0.026810071588520265
2017-11-09,0.06833512484654787,0.1340490174591264
2017-11-10,0.09389668369035134,0.1340490174591264
2017-11-11,0.10562929559856235,0.1340490174591264
2017-11-12,0.10404922569619182,0.09115381444625596
2017-11-13,0.08993752899404217,0.21715845654051993
2017-11-14,0.12381374793278056,0.07506747658678092
2017-11-15,0.09088022602898209,0.05630070797634612
2017-11-16,0.06860685873467431,0.12064337844730677
2017-11-17,0.09264852062528572,0.12064337844730677
2017-11-18,0.09764051294035761,0.12064337844730677
2017-11-19,0.09846254656595047,0.04021571060034178
2017-11-20,0.07221552021029412,0.1367297163067799
2017-11-21,0.09548346900192155,0.02949157472625697
2017-11-22,0.07352897068065745,0.02949157472625697
2017-11-23,0.05921461350612724,0.09383424519721573
2017-11-24,0.08390294841882917,0.09383424519721573
2017-11-25,0.0932546090580523,0.09383424519721573
2017-11-26,0.0868446625881227,-0.026809535395130618
2017-11-27,0.05133692872108743,0.0723867777391293
2017-11-28,0.06838458535054444,0.010724001825738988
2017-11-29,0.06637190431682288,0.058981406823999646
2017-11-30,0.07109760653581057,0.0884720432118255
2017-12-01,0.08721836196777888,0.0884720432118255
2017-12-02,0.08806328783466601,0.0884720432118255
2017-12-03,0.08520348586118012,-0.13672918011339216
2017-12-04,0.015864886346947354,0.09651574833495244
2017-12-05,0.06605945533815752,0.06702484385043282
2017-12-06,0.0901155886885291,0.10455811297460868
2017-12-07,0.08989405311043386,0.1474538521808647
2017-12-08,0.10633510021125259,0.1474538521808647
2017-12-09,0.1109083561208643,0.1474538521808647
2017-12-10,0.10662256395216105,0.14745385218086662
2017-12-11,0.10829651395186345,0.09651467594817359
2017-12-12,0.08935300707067273,0.1367297163067799
2017-12-13,0.10035235689809457,0.018767438852170262
2017-12-14,0.06756017637200257,0.12600638472277828
2017-12-15,0.08939636641894876,0.12600638472277828
2017-12-16,0.10243221447265854,0.12600638472277828
2017-12-17,0.09984883885198159,0.08579161246086764
2017-12-18,0.08823214735672581,0.05362027722538826
2017-12-19,0.07287749366964302,-0.010724538019126276
2017-12-20,0.05155960264780194,0.11528144455861031
2017-12-21,0.0879781720667655,0.09115381444625596
2017-12-22,0.09198030871251651,0.09115381444625596
2017-12-23,0.08910720275356537,0.09115381444625596
2017-12-24,0.08836931724975113,0.09115381444625596
2017-12-25,0.08915432026821922,0.12868708357043182
2017-12-26,0.0994277532687471,0.05898221111408473
2017-12-27,0.0802842692136776,0.10992031495999702
2017-12-28,0.0890964998527327,0.056300976073039875
2017-12-29,0.07777726937830967,0.056300976073039875
2017-12-30,0.07350224789183715,0.056300976073039875
2017-12-31,0.07200772798136484,0.056300976073039875
2018-01-01,0.07701832687228749,0.11260074571095677
2018-01-02,0.09357122364427296,0.1367297163067799
2018-01-03,0.10794890394166964,0.07238704583582116
2018-01-04,0.0836650765145263,0.15281471368278426
2018-01-05,0.09952469187259187,0.15281471368278426
2018-01-06,0.11644008202847549,0.15281471368278426
2018-01-07,0.10543560731281995,0.04825727094991294
2018-01-08,0.07894496971655912,0.0723867777391293
2018-01-09,0.07370918906125976,0.11528224884869348
2018-01-10,0.09416720131595849,0.14745385218086662
2018-01-11,0.11049299070484478,0.09115381444625596
2018-01-12,0.09197881445584677,0.09115381444625596
2018-01-13,0.08536607177534451,0.09115381444625596
2018-01-14,0.08756217310153373,0.09115381444625596
2018-01-15,0.08647106518786662,-0.05629936749287329
2018-01-16,0.04050469742029126,0.05898247921077658
2018-01-17,0.06612215529070498,0.08311010932313093
2018-01-18,0.0864001090914515,0.040214638213564836
2018-01-19,0.07261039315216597,0.040214638213564836
2018-01-20,0.06727334566060439,0.040214638213564836
2018-01-21,0.06768314286830496,0.15281471368278426
2018-01-22,0.10486661398130892,0.08042967857217116
2018-01-23,0.09315163491619374,0.07774924782121138
2018-01-24,0.07913272424717269,-0.016085399521043917
2018-01-25,0.05106767891690005,0.06434441309947306
2018-01-26,0.06579439462162472,0.06434441309947306
2018-01-27,0.08149555683428347,0.06434441309947306
2018-01-28,0.07953598029143663,0.03485350861495345
2018-01-29,0.0667034506936836,-0.013404968770086054
2018-01-30,0.0513327645513153,-0.07238570535234834
2018-01-31,0.02646562741130115,0.07238570535235046
2018-02-01,0.07192547352627492,0.13673078869355876
2018-02-02,0.10676676800450344,0.13673078869355876
2018-02-03,0.11033442875308501,0.13673078869355876
2018-02-04,0.1018624482785313,-0.33512100209182505
2018-02-05,-0.04574016330215225,0.3297596043965182
2018-02-06,0.11748460299546962,0.15013535531860334
2018-02-07,0.1483101962558223,-0.010723465632349341
2018-02-08,0.05350012014383694,0.04825834333668987
2018-02-09,0.06025842002185179,0.04825834333668987
2018-02-10,0.07366270617841898,0.04825834333668987
2018-02-11,0.0700612048556687,0.15549621682052286
2018-02-12,0.10528664608127071,0.03753393936591131
2018-02-13,0.07863050601177046,0.23324479439999687
2018-02-14,0.12212961875255376,0.11796267959965326
2018-02-15,0.1112199339764207,0.16085815070921744
2018-02-16,0.10766611422103595,0.16085815070921744
2018-02-17,0.10875714448507862,0.16085815070921744
2018-02-18,0.11254605180484129,0.16085815070921744
2018-02-19,0.11174086390206481,0.10455811297460868
2018-02-20,0.0939442735767492,0.13136858670816853
2018-02-21,0.09819248304238604,0.010724001825738988
2018-02-22,0.06302771039386798,0.15281471368278426
2018-02-23,0.09720831077365578,0.15281471368278426
2018-02-24,0.11560440825629655,0.15281471368278426
2018-02-25,0.11075195288767711,0.117962947696347
2018-02-26,0.09678332601555022,0.042895068964522706
2018-02-27,0.07219560135737582,-0.11528198075199758
2018-02-28,0.01727032123398417,-0.02412803225739392
2018-03-01,0.03044326705786437,0.09651467594817359
2018-03-02,0.08764440806706594,0.09651467594817359
2018-03-03,0.09602870778404884,0.09651467594817359
2018-03-04,0.09067970492699315,0.21447802578956207
2018-03-05,0.12665663719156772,-0.01072319753565558
2018-03-06,0.06724028481826627,0.1072388118222603
2018-03-07,0.07578422591004941,0.06970554269808445
2018-03-08,0.08614730491835766,0.0884720432118255
2018-03-09,0.08435299794373316,0.0884720432118255
2018-03-10,0.08515360603135168,0.0884720432118255
2018-03-11,0.08812106445123076,0.04021437011687108
2018-03-12,0.0692716245933871,0.03753420746260507
2018-03-13,0.06747656798571366,0.0697052746013926
2018-03-14,0.07485963826173998,-0.01072319753565558
2018-03-15,0.05986923021411386,0.19571125717912727
2018-03-16,0.11040929352160936,0.19571125717912727
2018-03-17,0.1351421323949589,0.19571125717912727
2018-03-18,0.12573176563792582,0.005361799840348749
2018-03-19,0.0650257221823563,0.1018776822236489
2018-03-20,0.07726198447184335,0.03753420746260507
2018-03-21,0.07248431662324453,0.08579161246086764
2018-03-22,0.0805885233932722,0.021447869603130033
2018-03-23,0.06786834834451655,0.021447869603130033
2018-03-24,0.05811199676640145,0.021447869603130033
2018-03-25,0.0628428959513152,0.04557657210226131
2018-03-26,0.07089690234738888,0.016085935714433557
2018-03-27,0.0612596077646049,0.10723988420903724
2018-03-28,0.08701103000328546,0.08847311559860434
2018-03-29,0.09332802045176176,0.08847311559860434
2018-03-30,0.08542200851896234,0.08847311559860434
2018-03-31,0.08536759118380775,0.08847311559860434
2018-04-01,0.08718508294753193,0.021448137699823795
2018-04-02,0.06406481561686006,0.06434441309947306
2018-04-03,0.07048251505028846,0.19571125717912727
2018-04-04,0.1195674845499091,0.13404794507234946
2018-04-05,0.11283316973655352,0.029490502339478135
2018-04-06,0.06701307928829914,0.029490502339478135
2018-04-07,0.05613324372132723,0.029490502339478135
2018-04-08,0.06437151455831291,0.11260208619442746
2018-04-09,0.09158984665652573,0.17962518741634598
2018-04-10,0.12054422826784521,0.08579054007408879
2018-04-11,0.09191655482979613,0.05898247921077658
2018-04-12,0.07128813403027842,0.07506747658678092
2018-04-13,0.07876255181579851,0.07506747658678092
2018-04-14,0.08024424913919811,0.07506747658678092
2018-04-15,0.08131160292692108,0.016085935714433557
2018-04-16,0.06329208325202118,0.10455838107130053
2018-04-17,0.08481853039765672,0.10992058305669077
2018-04-18,0.09677392669778809,-0.037532598882438484
2018-04-19,0.05020712652470285,0.05630070797634802
2018-04-20,0.061414213854474646,0.05630070797634802
2018-04-21,0.08144078759618893,0.05630070797634802
2018-04-22,0.07262497278389843,0.058981138727305885
2018-04-23,0.07651727324023029,0.008043302978085462
2018-04-24,0.05973332888470431,0.10455838107130053
2018-04-25,0.08345588981002316,0.05361920483860941
2018-04-26,0.07912549769689958,0.13404901745912828
2018-04-27,0.09659710990815586,0.13404901745912828
2018-04-28,0.10622336355486138,0.13404901745912828
2018-04-29,0.10129893007165723,0.07774817543443255
2018-04-30,0.08264355925342985,0.1957109890824335
2018-05-01,0.11556821833093577,-0.0026808328960012395
2018-05-02,0.0684334105610512,0.07774817543443445
2018-05-03,0.06589136775615864,0.09383531758399266
2018-05-04,0.08949548498705147,0.09383531758399266
2018-05-05,0.08536561435798798,0.09383531758399266
2018-05-06,0.09004108428264676,0.12868708357043182
2018-05-07,0.09975180956093169,0.03485270432486837
2018-05-08,0.07030672473538696,0.20375388991547538
2018-05-09,0.114907942814017,0.07506747658678092
2018-05-10,0.09439611673856065,0.11528251694538724
2018-05-11,0.08790395822234985,0.11528251694538724
2018-05-12,0.09699007356477402,0.11528251694538724
2018-05-13,0.09530769958581053,0.06434334071269421
2018-05-14,0.0774530527124593,0.10723988420903724
2018-05-15,0.0898445590917854,0.0804294104754774
2018-05-16,0.08583772330407252,0.02412856845078356
2018-05-17,0.061554120014959524,0.3163550377714736
2018-05-18,0.14990473667150708,0.3163550377714736
2018-05-19,0.18342431708417617,0.3163550377714736
2018-05-20,0.1686719006715967,0.04825834333668987
2018-05-21,0.08463659493043807,0.05630070797634612
2018-05-22,0.058101672442794836,0.07774790733774069
2018-05-23,0.0791937984477257,0.04021571060034178
2018-05-24,0.07223635629269777,0.1340490174591264
2018-05-25,0.0982376564474956,0.1340490174591264
2018-05-26,0.10627297984843498,0.1340490174591264
2018-05-27,0.10345135248126378,0.1340490174591264
2018-05-28,0.10098296048116387,0.05898221111408282
2018-05-29,0.08069850206959381,0.13941121944451662
2018-05-30,0.09758207439050097,0.08311010932312902
2018-05-31,0.0912364682196394,0.0991961790859103
2018-06-01,0.08499036729711722,0.0991961790859103
2018-06-02,0.09110138790291089,0.0991961790859103
2018-06-03,0.09172550146677287,0.002681369089388985
2018-06-04,0.060252891795926126,0.024129372740868647
2018-06-05,0.05756085167541956,0.09651574833495244
2018-06-06,0.08494178055257029,9.383384292210861e-07
2018-06-07,0.0661573596954858,0.07238597344904421
2018-06-08,0.07287656321629077,0.07238597344904421
2018-06-09,0.08299147750028765,0.07238597344904421
2018-06-10,0.08018530157206441,0.08311010932312902
2018-06-11,0.08314645069809223,0.040214638213564836
2018-06-12,0.07297700349210345,0.013405236866781939
2018-06-13,0.059736797840513375,0.018767438852170262
2018-06-14,0.05796326813921662,0.06434334071269421
2018-06-15,0.07735640175489733,0.06434334071269421
2018-06-16,0.07823634219731296,0.06434334071269421
2018-06-17,0.07791228073899215,0.08042833808869856
2018-06-18,0.08291141107445048,0.1340482131690432
2018-06-19,0.10071357263562326,0.07506747658678092
2018-06-20,0.08962182182857845,-0.0482567347565233
2018-06-21,0.039230607258352285,0.0831109136132141
2018-06-22,0.0703690875376496,0.0831109136132141
2018-06-23,0.09134851974544603,0.0831109136132141
2018-06-24,0.08517111261566437,-0.0026797605092224036
2018-06-25,0.0566433595646543,-0.005361263646959116
2018-06-26,0.04884922827927379,0.013405236866781939
2018-06-27,0.05766923693977121,0.20107345916451752
2018-06-28,0.11847202233537726,0.050938774087649644
2018-06-29,0.09041516653433515,0.050938774087649644
2018-06-30,0.06679763692850435,0.050938774087649644
2018-07-01,0.06709577828466648,0.1554964849172147
2018-07-02,0.10909233736802784,0.056299635589569186
2018-07-03,0.08271969356446995,0.056299635589569186
2018-07-04,0.06963957565296869,0.21715818844382617
2018-07-05,0.12343655198099332,0.15013401483513072
2018-07-06,0.12054869809972618,0.15013401483513072
2018-07-07,0.10570936014861926,0.15013401483513072
2018-07-08,0.10447010120146472,0.08579161246086572
2018-07-09,0.0877446031373158,0.042895068964522706
2018-07-10,0.06666303662354507,0.10455730868452359
2018-07-11,0.08564280125732185,0.2573732288024344
2018-07-12,0.14365419530617904,0.19571125717912535
2018-07-13,0.13655345397428378,0.19571125717912535
2018-07-14,0.12126182572271284,0.19571125717912535
2018-07-15,0.12220226459806498,0.05630070797634612
2018-07-16,0.07997615868332054,0.15549621682052095
2018-07-17,0.09810558421670436,0.1206444508340837
2018-07-18,0.10474963532589085,0.013405504963473792
2018-07-19,0.060896162144546774,0.12332380919826463
2018-07-20,0.09057801670176178,0.12332380919826463
2018-07-21,0.10462501245362338,0.12332380919826463
2018-07-22,0.09710488681146034,0.07506747658678092
2018-07-23,0.08962274001694048,0.13672944821008615
2018-07-24,0.0972373323658918,0.1769436842786093
2018-07-25,0.12078963813874452,0.12600665281947204
2018-07-26,0.1038967504930525,0.06434360880938797
2018-07-27,0.07898001405862252,0.06434360880938797
2018-07-28,0.07387191341301809,0.06434360880938797
2018-07-29,0.07725565086585584,0.1179629476963451
2018-07-30,0.09567710775591018,0.15549621682052095
2018-07-31,0.113350295474932,0.0911535463495622
2018-08-01,0.09081402992509564,0.22520216166364687
2018-08-02,0.12884087906909458,0.15549621682052095
2018-08-03,0.1211135359170465,0.15549621682052095
2018-08-04,0.10778028956427053,0.15549621682052095
2018-08-05,0.1074841379932231,0.16622035269460578
2018-08-06,0.11695174524081538,-0.024129104644170854
2018-08-07,0.05448775350240759,0.14745358408417286
2018-08-08,0.09065904358646687,0.03753420746260507
2018-08-09,0.08373136493344036,0.06970527460139068
2018-08-10,0.07424070861756345,0.06970527460139068
2018-08-11,0.07882032522884208,0.06970527460139068
2018-08-12,0.08147776673651949,-0.02144760150643414
2018-08-13,0.0515022378278475,0.09651467594817359
2018-08-14,0.08225623276460747,0.026810071588520265
2018-08-15,0.0749714365667919,-0.024129104644170854
